City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,esqueda,30.7167,-109.5833,26.69,10,99,8.61,MX,1681759844
363,dwarka,22.2394,68.9678,26.64,84,0,4.49,IN,1681759845
364,puerto escondido,15.85,-97.0667,30.46,66,0,3.6,MX,1681759846
365,ulaanbaatar,47.9077,106.8832,2.07,38,0,4.0,MN,1681759655
366,christchurch,-43.5333,172.6333,14.15,79,100,2.57,NZ,1681759326
367,lander,42.833,-108.7307,17.66,25,0,1.54,US,1681759687
368,nha trang,12.25,109.1833,26.0,89,74,1.62,VN,1681759846
369,ouallam,14.3188,2.0866,32.75,9,0,4.82,NE,1681759846
370,dunedin,-45.8742,170.5036,13.64,63,100,0.36,NZ,1681759848
371,cayenne,4.9333,-52.3333,26.02,94,75,2.06,GF,1681759848
372,komsomolskiy,40.4272,71.7189,11.4,62,75,2.06,UZ,1681759848
373,goderich,43.7501,-81.7165,4.39,93,100,5.66,CA,1681759848
374,sao domingos,-13.3983,-46.3183,27.89,57,90,2.28,BR,1681759848
375,malanje,-9.5402,16.341,17.19,98,98,1.8,AO,1681759848
376,lauterbach,50.6333,9.4,9.54,87,19,1.96,DE,1681759849
377,chapais,49.7834,-74.8492,10.88,89,100,5.95,CA,1681759849
378,dingle,10.9995,122.6711,24.74,89,13,2.37,PH,1681759849
379,muros,42.7762,-9.0603,19.49,76,10,4.54,ES,1681759849
380,nyrob,60.733,56.7202,-3.46,99,100,1.27,RU,1681759850
381,hamilton,39.1834,-84.5333,11.11,55,100,8.75,US,1681759595
382,carutapera,-1.195,-46.02,27.97,78,97,2.48,BR,1681759853
383,andijon,40.7821,72.3442,12.6,54,100,3.15,UZ,1681759853
384,pak chong,14.708,101.4161,26.1,68,3,1.68,TH,1681759853
385,namibe,-15.1961,12.1522,24.43,79,9,2.68,AO,1681759426
386,verkhoyansk,67.5447,133.385,-6.02,97,100,0.94,RU,1681759854
387,terre haute,39.4667,-87.4139,13.87,55,100,7.2,US,1681759835
388,parakan,-6.4191,106.0081,23.07,96,98,1.2,ID,1681759854
389,atasu,48.6814,71.6433,-2.64,70,1,2.79,KZ,1681759855
390,ouahigouya,13.5828,-2.4216,31.83,7,34,2.7,BF,1681759855
391,tupik,54.4253,119.9327,-12.37,88,97,2.33,RU,1681759855
392,la ronge,55.1001,-105.2842,9.14,34,40,9.26,CA,1681759427
393,kano,12.0001,8.5167,31.94,43,0,2.57,NG,1681759855
394,carinhanha,-14.3047,-43.765,29.52,46,100,2.86,BR,1681759856
395,tual,-5.6667,132.75,28.21,75,100,3.12,ID,1681759856
396,kavaratti,10.5669,72.642,28.88,75,3,2.34,IN,1681759856
397,norman wells,65.282,-126.8329,-7.98,73,100,6.69,CA,1681759856
398,qaqortoq,60.7167,-46.0333,1.0,77,100,2.03,GL,1681759366
399,olafsvik,64.8945,-23.7142,7.29,90,100,6.68,IS,1681759856
400,sao luiz gonzaga,-28.4083,-54.9608,24.28,48,30,5.08,BR,1681759851
401,kuznetsk,53.1167,46.6004,7.14,51,100,2.28,RU,1681759857
402,wahiawa,21.5028,-158.0236,26.18,70,0,0.0,US,1681759857
403,roma,43.2128,-75.4557,13.74,77,100,1.54,US,1681759266
404,ruteng,-8.6136,120.4721,16.57,91,99,0.4,ID,1681759857
405,zhigansk,66.7697,123.3711,-13.39,96,78,3.98,RU,1681759857
406,loukhi,66.0764,33.0381,-3.68,100,54,1.56,RU,1681759857
407,talara,-4.5772,-81.2719,30.42,70,40,3.09,PE,1681759858
408,mount gambier,-37.8333,140.7667,14.68,82,96,4.19,AU,1681759179
409,manica,49.0,-1.1667,7.37,97,1,3.46,FR,1681759858
410,marietta,33.9526,-84.5499,21.46,24,0,7.72,US,1681759776
411,umm lajj,25.0213,37.2685,25.64,37,0,2.63,SA,1681759858
412,barcelona,41.3888,2.159,15.64,75,40,2.06,ES,1681759858
413,peniche,39.3558,-9.3811,20.81,71,78,4.85,PT,1681759859
414,lahij,13.1667,44.5833,28.06,43,1,1.74,YE,1681759859
415,honiara,-9.4333,159.95,24.31,85,76,2.23,SB,1681759859
416,mexico,15.0646,120.7198,26.84,86,25,1.18,PH,1681759045
417,mandalgovi,45.7625,106.2708,3.62,28,3,10.09,MN,1681759860
418,bereda,43.2686,-7.5406,14.76,72,6,2.16,ES,1681759860
419,qui nhon,13.7667,109.2333,24.02,92,100,0.37,VN,1681759860
420,melito di porto salvo,37.9222,15.7714,14.0,82,75,4.12,IT,1681759860
421,zhashkiv,49.2454,30.1102,8.95,58,100,5.45,UA,1681759860
422,ribeira grande,38.5167,-28.7,16.22,55,20,6.69,PT,1681759434
423,ghanzi,-21.5667,21.7833,22.43,43,74,1.6,BW,1681759861
424,chany,55.3121,76.7647,-6.23,36,72,6.77,RU,1681759861
425,verkh-usugli,52.7,115.1667,-7.28,75,18,1.69,RU,1681759861
426,jardim do serido,-6.5844,-36.7744,29.79,58,100,3.84,BR,1681759862
427,ndele,8.4109,20.6473,25.48,66,100,1.08,CF,1681759862
428,college,64.8569,-147.8028,-3.39,73,75,2.57,US,1681759308
429,fort madison,40.6298,-91.3151,14.38,28,0,11.32,US,1681759863
430,adrar,20.5022,-10.0711,31.41,19,38,5.99,MR,1681759863
431,florence,43.7667,11.25,15.3,58,0,3.13,IT,1681759864
432,parana,-31.732,-60.5238,23.61,56,1,2.01,AR,1681759677
433,morehead,37.2711,-87.1764,16.86,22,0,7.2,US,1681759689
434,lucena,13.9314,121.6172,26.16,95,30,1.48,PH,1681759822
435,puli,23.9664,120.9695,23.45,52,8,2.33,TW,1681759865
436,north platte,41.1239,-100.7654,23.32,18,0,4.63,US,1681759867
437,lazaro cardenas,17.9583,-102.2,30.09,55,1,5.19,MX,1681759308
438,portland,45.5234,-122.6762,10.05,76,100,5.66,US,1681759265
439,novyy urgal,51.0736,132.5642,0.92,60,98,0.74,RU,1681759869
440,husavik,66.0449,-17.3389,8.06,72,2,7.64,IS,1681759869
441,aksarka,66.5606,67.7975,-11.79,84,75,6.91,RU,1681759870
442,talnakh,69.4865,88.3972,-15.44,80,65,1.56,RU,1681759351
443,marzuq,14.4,46.4667,22.78,55,0,3.25,YE,1681759870
444,buraydah,26.326,43.975,25.25,53,100,2.63,SA,1681759870
445,adamovka,51.5223,59.9396,0.58,89,10,4.37,RU,1681759871
446,bonthe,7.5264,-12.505,28.2,77,43,3.81,SL,1681759383
447,amahai,-3.3333,128.9167,25.8,86,100,1.52,ID,1681759871
448,kahului,20.8947,-156.47,27.13,64,20,2.68,US,1681759694
449,seoul,37.5683,126.9778,15.69,43,100,3.09,KR,1681759760
450,marathon,44.9,-89.7668,-0.42,85,100,10.8,US,1681759872
451,prince rupert,54.3161,-130.3201,7.05,60,20,2.57,CA,1681759819
452,nouadhibou,20.931,-17.0347,20.99,73,54,6.17,MR,1681759872
453,dawei,14.0833,98.2,24.82,87,21,0.94,MM,1681759873
454,ayan,56.45,138.1667,-9.01,93,74,1.64,RU,1681759873
455,waverly,42.7392,-84.6208,4.41,73,100,12.35,US,1681759874
456,itaituba,-4.2761,-55.9836,34.09,59,40,1.54,BR,1681759874
457,makuyuni,-4.7333,38.1,21.28,97,14,2.26,TZ,1681759875
458,kenai,60.5544,-151.2583,2.05,55,20,2.57,US,1681759875
459,dongning,44.0622,131.1207,3.46,80,48,0.66,CN,1681759876
460,besuki,-7.7338,113.6979,25.28,83,48,1.29,ID,1681759877
461,okhotsk,59.3833,143.3,-8.81,88,7,4.77,RU,1681759877
462,caravelas,-17.7125,-39.2481,26.08,72,31,2.61,BR,1681759877
463,ibra,22.6906,58.5334,27.76,43,57,3.94,OM,1681759878
464,samarai,-10.6167,150.6667,26.6,74,100,1.9,PG,1681759878
465,pangody,65.85,74.4859,-15.08,98,99,2.66,RU,1681759878
466,tadine,-21.55,167.8833,26.22,88,100,4.68,NC,1681759428
467,mareeba,-17.0,145.4333,22.4,94,100,0.73,AU,1681759879
468,ulladulla,-35.35,150.4667,12.91,87,0,1.8,AU,1681759347
469,betul,21.9153,77.8961,28.06,21,7,1.44,IN,1681759880
470,winnemucca,40.973,-117.7357,12.92,18,100,10.66,US,1681759814
471,lompoc,34.6391,-120.4579,18.9,73,20,10.28,US,1681759477
472,jian,27.1172,114.9793,24.12,76,100,4.65,CN,1681759880
473,ulaangom,49.9811,92.0667,6.99,35,52,4.66,MN,1681759881
474,eureka,40.8021,-124.1637,12.57,66,100,4.92,US,1681759633
475,ostrovnoy,68.0531,39.5131,-7.94,88,97,2.89,RU,1681759881
476,northam,51.0333,-4.2167,13.12,86,82,2.83,GB,1681759254
477,dangara,29.6799,75.8931,30.26,22,89,2.34,IN,1681759882
478,mwinilunga,-11.7358,24.4293,15.62,97,30,1.9,ZM,1681759882
479,newton,42.337,-71.2092,14.41,93,100,5.14,US,1681759818
480,port moresby,-9.4431,147.1797,24.18,86,100,1.57,PG,1681759886
481,tilichiki,60.4667,166.1,-0.51,98,100,11.41,RU,1681759887
482,coquimbo,-29.9533,-71.3436,17.85,67,0,5.66,CL,1681759398
483,ivdel,60.6911,60.4206,-0.03,99,100,1.41,RU,1681759887
484,esna,25.2934,32.554,27.77,10,0,3.05,EG,1681759887
485,bandarbeyla,9.4942,50.8122,27.57,71,1,3.78,SO,1681759888
486,nambucca heads,-30.65,153.0,18.0,69,100,2.72,AU,1681759888
487,kadiri,14.1167,78.1667,26.91,28,0,2.27,IN,1681759889
488,kyabe,9.4515,18.9449,33.13,31,41,2.03,TD,1681759890
489,yekaterinoslavka,50.3734,129.1139,4.61,51,97,4.78,RU,1681759890
490,pyaozerskiy,65.8333,31.1667,-0.78,96,90,2.9,RU,1681759891
491,camargo,27.6667,-105.1667,29.44,18,1,3.08,MX,1681759892
492,mahabad,36.7631,45.7222,10.34,77,49,0.66,IR,1681759893
493,sao desiderio,-12.3633,-44.9733,31.96,44,13,0.96,BR,1681759893
494,vao,-22.6667,167.4833,26.29,86,100,3.39,NC,1681759893
495,dangriga,16.9692,-88.2321,27.06,74,100,4.13,BZ,1681759894
496,sorland,67.667,12.6934,5.92,86,85,5.01,NO,1681759894
497,nyagan,62.1406,65.3936,-16.79,99,67,1.62,RU,1681759351
498,payson,40.0444,-111.7321,20.78,23,75,4.02,US,1681759819
499,mnogovershinnyy,53.9353,139.9242,-9.72,93,29,1.39,RU,1681759895
500,tagusao,9.1924,117.8141,26.23,84,94,2.17,PH,1681759895
501,makinsk,52.6292,70.4169,-4.74,42,1,3.69,KZ,1681759895
502,klaksvik,62.2266,-6.589,10.51,98,100,7.44,FO,1681759345
503,ossora,59.2353,163.0719,0.46,99,100,6.22,RU,1681759896
504,ustye,59.6304,39.736,4.01,77,10,1.38,RU,1681759896
505,demidov,55.2706,31.515,8.37,81,100,1.63,RU,1681759896
506,juneau,58.3019,-134.4197,6.23,91,100,0.0,US,1681759897
507,beloha,-25.1667,45.05,20.92,74,0,5.36,MG,1681759897
508,nome,64.5011,-165.4064,-15.96,72,0,0.0,US,1681759897
509,miesbach,47.789,11.8338,8.32,95,61,0.53,DE,1681759898
510,acatari,46.4798,24.6332,11.03,77,75,2.68,RO,1681759898
511,balaipungut,1.05,101.2833,24.57,96,100,0.66,ID,1681759898
512,ostrov,57.3439,28.3537,5.85,79,61,2.38,RU,1681759898
513,rovaniemi,66.5,25.7167,6.67,56,0,2.57,FI,1681759664
514,buala,-8.145,159.5921,25.43,76,72,2.41,SB,1681759899
515,asola,45.2211,10.4136,15.43,77,17,2.42,IT,1681759899
516,juli,-16.2167,-69.45,11.78,50,50,3.31,PE,1681759899
517,murgab,37.4966,61.9714,8.93,43,75,2.06,TM,1681759900
518,arenapolis,-14.4503,-56.8461,31.01,67,98,0.91,BR,1681759900
519,carauari,-4.8828,-66.8958,27.91,85,100,1.17,BR,1681759900
520,baiyin,36.5583,104.2081,14.11,30,4,1.1,CN,1681759370
521,margherita,27.2833,95.6833,24.33,39,26,1.12,IN,1681759900
522,pangnirtung,66.1451,-65.7125,-12.22,96,89,1.83,CA,1681759901
523,shuangcheng,45.35,126.2833,9.82,55,100,8.06,CN,1681759901
524,cockburn town,21.4612,-71.1419,26.98,65,40,5.14,TC,1681759901
525,galbshtadt,53.2264,78.9845,-5.02,42,3,5.37,RU,1681759901
526,khon kaen,16.5,102.0833,29.25,53,4,1.65,TH,1681759902
527,bara,10.3744,10.7288,32.52,29,96,2.09,NG,1681759902
528,chimbote,-9.0853,-78.5783,26.63,73,100,4.28,PE,1681759902
529,aurad,18.25,77.4333,30.93,29,75,1.38,IN,1681759902
530,santa cruz,-17.8,-63.1667,23.7,88,75,4.12,BO,1681759202
531,san carlos de bariloche,-41.1456,-71.3082,9.86,43,75,13.38,AR,1681759748
532,port blair,11.6667,92.75,27.83,76,67,1.03,IN,1681759350
533,urubicha,-15.3833,-62.95,29.28,70,95,1.79,BO,1681759903
534,miedzyrzecz,52.4446,15.578,8.15,82,98,4.02,PL,1681759903
535,namatanai,-3.6667,152.4333,25.69,80,56,2.02,PG,1681759904
536,kushiro,42.975,144.3747,1.26,69,94,2.82,JP,1681759822
537,lethem,3.3803,-59.7968,32.52,45,97,1.83,GY,1681759904
538,berlevag,70.8578,29.0864,4.0,81,75,7.2,NO,1681759904
539,horsham,51.064,-0.3272,11.84,74,0,5.14,GB,1681759904
540,abu dhabi,24.4667,54.3667,26.64,53,0,2.57,AE,1681759383
541,paamiut,61.994,-49.6678,-1.26,82,100,10.13,GL,1681759905
542,hirara,24.8,125.2833,21.92,88,20,5.14,JP,1681759905
543,elat,29.5581,34.9482,27.91,44,20,1.54,IL,1681759905
544,tarija,-21.5355,-64.7296,20.95,56,75,4.12,BO,1681759905
545,bakchar,57.0186,82.0711,-12.98,87,100,3.83,RU,1681759906
546,sorong,-0.8833,131.25,26.64,80,100,0.37,ID,1681759410
547,jibuti,11.5,42.5,24.47,76,12,5.87,DJ,1681759906
548,kununurra,-15.7667,128.7333,15.99,88,81,0.0,AU,1681759397
549,dondo,-19.6094,34.7431,22.73,88,0,1.59,MZ,1681759906
550,saint-georges,12.0564,-61.7485,29.82,62,20,8.23,GD,1681759735
551,los llanos de aridane,28.6585,-17.9182,17.86,81,75,7.72,ES,1681759906
552,geilo,60.5333,8.2076,0.94,86,22,2.08,NO,1681759907
553,rocha,-34.4833,-54.3333,17.7,43,2,4.27,UY,1681759710
554,arman,59.7,150.1667,-6.09,79,96,4.39,RU,1681759907
555,ambilobe,-13.2,49.05,23.21,93,37,1.48,MG,1681759907
556,assiniboia,49.6334,-105.9845,12.9,38,100,1.03,CA,1681759907
557,san pedro,14.35,121.0167,27.57,83,40,0.51,PH,1681759908
558,chimoio,-19.1164,33.4833,15.38,90,0,0.63,MZ,1681759908
